年,月,日,日期,受傷人數,市區鄉鎮,是否飲酒,時間,死亡人數,當事者順位,白天or夜晚,經度,緯度,縣市,道路類型
2022,10,15,2022-10-15,1,中壢區,否,142200,0,1,白天,121.237018,24.94936,桃園市,交叉路口
2022,10,15,2022-10-15,2,中壢區,非駕駛人，未檢測,142438,0,1,白天,121.224925,24.955703,桃園市,一般地址
2022,10,15,2022-10-15,1,中壢區,否,142500,0,1,白天,121.248667,24.944061,桃園市,交叉路口
2022,10,15,2022-10-15,1,中壢區, ,145300,0,1,白天,121.237523,24.964549,桃園市,一般地址
2022,10,15,2022-10-15,1,中壢區,否,161300,0,1,白天,121.223767,24.970358,桃園市,其他
2022,10,15,2022-10-15,1,中壢區,否,163035,0,1,白天,121.22491,24.962125,桃園市,交叉路口
2022,10,15,2022-10-15,1,中壢區,否,164000,0,1,白天,121.211542,24.956355,桃園市,一般地址
2022,10,15,2022-10-15,1,中壢區,否,181500,0,1,夜晚,121.24494,24.947609,桃園市,一般地址
2022,10,15,2022-10-15,1,中壢區,否,184221,0,1,夜晚,121.246095,24.955252,桃園市,一般地址
2022,10,15,2022-10-15,1,中壢區,否,184400,0,1,夜晚,121.228944,24.961352,桃園市,一般地址
2022,10,15,2022-10-15,1,中壢區,否,185700,0,1,夜晚,121.251411,24.954246,桃園市,一般地址
2022,10,15,2022-10-15,1,中壢區,否,185909,0,1,夜晚,121.223677,24.957624,桃園市,一般地址
2022,10,15,2022-10-15,2,中壢區,否,192346,0,1,夜晚,121.229218,24.953099,桃園市,一般地址
2022,10,15,2022-10-15,1,中壢區,否,195014,0,1,夜晚,121.212332,25.017252,桃園市,交叉路口
2022,10,15,2022-10-15,1,中壢區,否,195100,0,1,夜晚,121.241588,24.952227,桃園市,一般地址
2022,10,15,2022-10-15,1,中壢區,否,212000,0,1,白天,121.224908,24.962151,桃園市,交叉路口
2022,10,15,2022-10-15,1,中壢區,否,222505,0,1,夜晚,121.222968,25.011925,桃園市,其他
2022,10,15,2022-10-15,1,中壢區,否,235900,0,1,夜晚,121.220123,24.955701,桃園市,一般地址
2022,10,16,2022-10-16,1,中壢區,否,1000,0,1,夜晚,121.260929,24.950372,桃園市,一般地址
2022,10,16,2022-10-16,1,中壢區,否,10000,0,1,夜晚,121.22938,24.943969,桃園市,一般地址
2022,10,16,2022-10-16,1,中壢區,非駕駛人，未檢測,93800,0,1,白天,121.260532,24.974292,桃園市,其他
2022,10,16,2022-10-16,1,中壢區,不明,100535,0,1,白天,121.230081,24.942245,桃園市,一般地址
2022,10,16,2022-10-16,2,中壢區,否,103712,0,1,白天,121.233316,24.95698,桃園市,一般地址
2022,10,16,2022-10-16,1,中壢區,否,105200,0,1,白天,121.222897,24.955605,桃園市,交叉路口
2022,10,16,2022-10-16,1,中壢區,否,112300,0,1,白天,121.259821,24.976421,桃園市,一般地址
2022,10,16,2022-10-16,1,中壢區,經觀察未飲酒,123900,0,1,白天,121.250148,24.979078,桃園市,交叉路口
2022,10,16,2022-10-16,1,中壢區,否,141725,0,1,白天,121.228637,24.946745,桃園市,交叉路口
2022,10,16,2022-10-16,1,中壢區,否,142400,0,1,白天,121.256216,24.985209,桃園市,交叉路口
2022,10,16,2022-10-16,1,中壢區,否,143557,0,1,白天,121.220813,24.966472,桃園市,交叉路口
2022,10,16,2022-10-16,1,中壢區,否,172447,0,1,夜晚,121.248961,24.931468,桃園市,交叉路口
2022,10,16,2022-10-16,1,中壢區,否,174300,0,1,夜晚,121.22279,24.956734,桃園市,一般地址
2022,10,16,2022-10-16,1,中壢區,否,190532,0,1,夜晚,121.244195,24.99779,桃園市,一般地址
2022,10,16,2022-10-16,1,中壢區,否,201320,0,1,夜晚,121.224013,24.95511,桃園市,一般地址
2022,10,16,2022-10-16,1,中壢區,否,203900,0,1,夜晚,121.219056,24.956292,桃園市,交叉路口
2022,10,16,2022-10-16,1,中壢區,否,210000,0,1,夜晚,121.223242,24.956837,桃園市,一般地址
2022,10,16,2022-10-16,2,中壢區,否,212900,0,1,夜晚,121.238071,24.964804,桃園市,交叉路口
2022,10,16,2022-10-16,1,中壢區,是,212923,0,1,夜晚,121.256943,24.972474,桃園市,交叉路口
2022,10,16,2022-10-16,1,中壢區,否,222927,0,1,夜晚,121.24501,24.995037,桃園市,一般地址
2022,10,16,2022-10-16,2,中壢區,否,234000,0,1,夜晚,121.255949,24.965099,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,否,64520,0,1,白天,121.254708,24.956887,桃園市,其他
2022,10,17,2022-10-17,1,中壢區,否,74243,0,1,白天,121.204354,24.960271,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,否,74800,0,1,白天,121.23578,24.956627,桃園市,交叉路口
2022,10,17,2022-10-17,2,中壢區,否,74829,0,1,白天,121.250734,24.941583,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,否,82419,0,1,白天,121.200583,24.998213,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,83616,0,1,白天,121.257998,24.981866,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,100031,0,1,白天,121.255885,24.933371,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,102100,0,1,白天,121.23091,24.956359,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,113010,0,1,白天,121.206035,25.007591,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,否,113833,0,1,白天,121.223545,24.966013,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,否,113857,0,1,白天,121.223369,25.021819,桃園市,交叉路口
2022,10,17,2022-10-17,2,中壢區,否,115220,0,1,白天,121.21656,24.956855,桃園市,其他
2022,10,17,2022-10-17,2,中壢區,否,130346,0,1,白天,121.263987,24.955674,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,131500,0,1,白天,121.23387,24.935611,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,否,133643,0,1,白天,121.247319,24.959603,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,134312,0,1,白天,121.25367,24.962465,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,155900,0,1,白天,121.225518,24.962875,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,否,160053,0,1,白天,121.249814,24.94262,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,不明,163524,0,1,白天,121.235395,24.9555,桃園市,交叉路口
2022,10,17,2022-10-17,2,中壢區,否,171505,0,1,白天,121.229024,24.962643,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,173301,0,1,白天,121.252919,24.938836,桃園市,交叉路口
2022,10,17,2022-10-17,3,中壢區,否,181333,0,1,夜晚,121.22956,24.94459,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,181600,0,1,夜晚,121.236671,24.971561,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,182200,0,1,夜晚,121.266691,24.952604,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,191305,0,1,夜晚,121.233184,24.957024,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,201810,0,1,夜晚,121.264199,24.962047,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,否,202024,0,1,夜晚,121.24582,24.96067,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,202700,0,1,夜晚,121.201381,25.006768,桃園市,交叉路口
2022,10,17,2022-10-17,1,中壢區,否,211900,0,1,夜晚,121.221787,24.952492,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,212131,0,1,夜晚,121.247948,24.968169,桃園市,一般地址
2022,10,17,2022-10-17,2,中壢區,否,221700,0,1,夜晚,121.238385,24.986789,桃園市,一般地址
2022,10,17,2022-10-17,1,中壢區,否,234254,0,1,夜晚,121.22171,24.956621,桃園市,一般地址
2022,10,18,2022-10-18,4,中壢區,否,53300,0,1,夜晚,121.245452,24.94882,桃園市,交叉路口
2022,10,18,2022-10-18,3,中壢區,否,65200,0,1,白天,121.252751,24.970195,桃園市,一般地址
2022,10,18,2022-10-18,2,中壢區,否,71804,0,1,白天,121.232285,24.946222,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,83648,0,1,白天,121.237582,24.964788,桃園市,其他
2022,10,18,2022-10-18,1,中壢區,否,83800,0,1,白天,121.248109,24.96854,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,84000,0,1,白天,121.246194,24.960891,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,84336,0,1,白天,121.246042,24.960924,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,85800,0,1,白天,121.252512,24.979255,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,90010,0,1,白天,121.23241,24.962397,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,90600,0,1,白天,121.192073,24.958907,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,是,91730,0,1,白天,121.228575,24.964648,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,95800,0,1,白天,121.227932,24.959546,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,100225,0,1,白天,121.240806,24.951709,桃園市,一般地址
2022,10,18,2022-10-18,3,中壢區,否,105200,0,1,白天,121.239859,24.957005,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,120200,0,1,白天,121.237614,24.964651,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,131300,0,1,白天,121.261532,24.977107,桃園市,一般地址
2022,10,18,2022-10-18,2,中壢區,否,143800,0,1,白天,121.236012,24.956837,桃園市,一般地址
2022,10,18,2022-10-18,2,中壢區,否,161558,0,1,白天,121.252223,24.973506,桃園市,交叉路口
2022,10,18,2022-10-18,2,中壢區,否,162731,0,1,白天,121.244358,24.925566,桃園市,其他
2022,10,18,2022-10-18,1,中壢區,否,164026,0,1,白天,121.242061,24.988244,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,165900,0,1,白天,121.179493,24.989045,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,172015,0,1,夜晚,121.202273,24.958379,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,175200,0,1,夜晚,121.198094,24.974374,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,180253,0,1,夜晚,121.224504,24.955884,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,180929,0,1,夜晚,121.20216,24.969418,桃園市,一般地址
2022,10,18,2022-10-18,2,中壢區,否,181400,0,1,夜晚,121.213259,24.95602,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,182120,0,1,夜晚,121.223862,24.971132,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,184552,0,1,夜晚,121.202216,24.969161,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,190800,0,1,夜晚,121.201348,25.004079,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,201251,0,1,夜晚,121.242396,24.984599,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,204000,0,1,夜晚,121.229867,24.944922,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,212120,0,1,夜晚,121.230936,24.945635,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,非駕駛人，未檢測,214356,0,1,夜晚,121.224942,24.956793,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,215000,0,1,夜晚,121.239621,24.979102,桃園市,交叉路口
2022,10,18,2022-10-18,1,中壢區,否,215600,0,1,夜晚,121.24797,24.968458,桃園市,交叉路口
2022,10,18,2022-10-18,2,中壢區,否,221447,0,1,夜晚,121.256613,24.973049,桃園市,交叉路口
2022,10,18,2022-10-18,2,中壢區,否,222000,0,1,夜晚,121.220324,24.95994,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,224400,0,1,夜晚,121.260727,24.950391,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,否,224700,0,1,夜晚,121.233108,24.963763,桃園市,一般地址
2022,10,18,2022-10-18,1,中壢區,無法檢測,231646,0,1,白天,121.246095,24.955252,桃園市,其他
2022,10,19,2022-10-19,1,中壢區,否,64800,0,1,白天,121.236263,24.966853,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,65252,0,1,白天,121.254789,24.961758,桃園市,其他
2022,10,19,2022-10-19,1,中壢區,否,71500,0,1,白天,121.250532,24.928628,桃園市,一般地址
2022,10,19,2022-10-19,3,中壢區,是,73200,0,1,白天,121.253657,24.96351,桃園市,一般地址
2022,10,19,2022-10-19,2,中壢區,否,75900,0,1,白天,121.256713,24.952993,桃園市,交叉路口
2022,10,19,2022-10-19,2,中壢區,否,85300,0,1,白天,121.228483,24.982933,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,85900,0,1,白天,121.234808,24.948609,桃園市,交叉路口
2022,10,19,2022-10-19,1,中壢區,否,103300,0,1,白天,121.254325,24.96216,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,112400,0,1,白天,121.25699,24.949247,桃園市,交叉路口
2022,10,19,2022-10-19,2,中壢區,否,112700,0,1,白天,121.261192,24.965285,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,112924,0,1,白天,121.222809,24.960521,桃園市,其他
2022,10,19,2022-10-19,1,中壢區,否,112930,0,1,白天,121.224391,24.965273,桃園市,一般地址
2022,10,19,2022-10-19,2,中壢區,否,131018,0,1,白天,121.190259,24.961646,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,131400,0,1,白天,121.221979,24.987328,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,132800,0,1,白天,121.190312,24.960505,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,142900,0,1,白天,121.235365,24.943835,桃園市,其他
2022,10,19,2022-10-19,1,中壢區,否,150900,0,1,白天,121.245684,24.979238,桃園市,交叉路口
2022,10,19,2022-10-19,1,中壢區,否,161323,0,1,白天,121.22956,24.94459,桃園市,交叉路口
2022,10,19,2022-10-19,1,中壢區,否,162000,0,1,白天,121.227331,24.965545,桃園市,交叉路口
2022,10,19,2022-10-19,1,中壢區,否,162100,0,1,白天,121.234913,24.96386,桃園市,交叉路口
2022,10,19,2022-10-19,3,中壢區,否,164524,0,1,白天,121.235118,24.94806,桃園市,交叉路口
2022,10,19,2022-10-19,1,中壢區,否,165000,0,1,白天,121.248149,24.957013,桃園市,交叉路口
2022,10,19,2022-10-19,1,中壢區,否,165818,0,1,白天,121.233659,24.97172,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,是,171242,0,1,夜晚,121.21227,24.984621,桃園市,一般地址
2022,10,19,2022-10-19,2,中壢區,否,172600,0,1,夜晚,121.244886,24.947413,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,182000,0,1,夜晚,121.256317,24.939922,桃園市,交叉路口
2022,10,19,2022-10-19,1,中壢區,否,183100,0,1,夜晚,121.218449,24.972961,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,183600,0,1,夜晚,121.250688,24.937023,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,191421,0,1,夜晚,121.229759,24.971966,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,191800,0,1,夜晚,121.207525,24.96067,桃園市,交叉路口
2022,10,19,2022-10-19,1,中壢區,否,205400,0,1,夜晚,121.217519,24.962984,桃園市,一般地址
2022,10,19,2022-10-19,1,中壢區,否,230000,0,1,夜晚,121.213251,24.964862,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,2900,0,1,夜晚,121.21824,24.958736,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,30500,0,1,夜晚,121.229024,24.962643,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,71211,0,1,白天,121.221813,24.967827,桃園市,其他
2022,10,20,2022-10-20,1,中壢區,否,72500,0,1,白天,121.203672,24.966794,桃園市,一般地址
2022,10,20,2022-10-20,2,中壢區,否,74700,0,1,白天,121.255986,24.93245,桃園市,一般地址
2022,10,20,2022-10-20,3,中壢區,否,75000,0,1,白天,121.194326,25.016511,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,80500,0,1,白天,121.207859,25.005929,桃園市,交叉路口
2022,10,20,2022-10-20,2,中壢區,否,82632,0,1,白天,121.249863,24.942603,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,84300,0,1,白天,121.249084,24.957699,桃園市,交叉路口
2022,10,20,2022-10-20,2,中壢區,否,113447,0,1,白天,121.235324,24.95536,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,114100,0,1,白天,121.194565,24.981189,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,120500,0,1,白天,121.168292,24.993745,桃園市,一般地址
2022,10,20,2022-10-20,2,中壢區,否,121121,0,1,白天,121.256014,24.971583,桃園市,交叉路口
2022,10,20,2022-10-20,3,中壢區,否,123300,0,1,白天,121.221801,24.952447,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,124200,0,1,白天,121.206929,24.958999,桃園市,一般地址
2022,10,20,2022-10-20,2,中壢區,否,124500,0,1,白天,121.226581,24.951875,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,130508,0,1,白天,121.227122,24.961058,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,142300,0,1,白天,121.250336,24.979599,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,144005,0,1,白天,121.220495,24.954093,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,144852,0,1,白天,121.232438,24.995883,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,145726,0,1,白天,121.212313,24.956201,桃園市,一般地址
2022,10,20,2022-10-20,2,中壢區,否,152500,0,1,白天,121.239899,24.959235,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,153237,0,1,白天,121.232324,24.956612,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,153800,0,1,白天,121.224969,24.974937,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,153941,0,1,白天,121.204337,25.009219,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,155400,0,1,白天,121.225754,24.957764,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,160752,0,1,白天,121.22373,24.965157,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,163334,0,1,白天,121.261417,24.954155,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,164740,0,1,白天,121.244479,24.996447,桃園市,一般地址
2022,10,20,2022-10-20,2,中壢區,否,165711,0,1,白天,121.239252,24.953117,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,171300,0,1,白天,121.222123,24.956891,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,171500,0,1,夜晚,121.255074,24.931887,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,173200,0,1,白天,121.20739,25.01229,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,175200,0,1,夜晚,121.241931,24.934489,桃園市,交叉路口
2022,10,20,2022-10-20,2,中壢區,否,180217,0,1,夜晚,121.231205,24.953836,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,181000,0,1,夜晚,121.227152,24.943595,桃園市,交叉路口
2022,10,20,2022-10-20,2,中壢區,否,181600,0,1,夜晚,121.253253,24.929112,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,181700,0,1,夜晚,121.184775,25.020755,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,181700,0,1,夜晚,121.258595,24.97687,桃園市,交叉路口
2022,10,20,2022-10-20,2,中壢區,否,182923,0,1,白天,121.227764,24.972114,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,184000,0,1,夜晚,121.22426,24.950309,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,191400,0,1,夜晚,121.248455,24.978314,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,191450,0,1,夜晚,121.233608,24.954918,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,194900,0,1,夜晚,121.195156,25.013857,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,是,201000,0,1,夜晚,121.244879,24.959819,桃園市,一般地址
2022,10,20,2022-10-20,1,中壢區,否,203500,0,1,夜晚,121.219363,24.958149,桃園市,交叉路口
2022,10,20,2022-10-20,2,中壢區,否,210928,0,1,夜晚,121.222848,24.959764,桃園市,交叉路口
2022,10,20,2022-10-20,1,中壢區,否,214941,0,1,夜晚,121.239256,24.950821,桃園市,一般地址
2022,10,20,2022-10-20,2,中壢區,否,225000,0,1,夜晚,121.222487,24.951671,桃園市,其他
2022,10,20,2022-10-20,1,中壢區,否,234545,0,1,夜晚,121.237497,24.952269,桃園市,交叉路口
2022,10,21,2022-10-21,2,中壢區,否,62802,0,1,白天,121.245805,24.954326,桃園市,其他
2022,10,21,2022-10-21,1,中壢區,不明,63541,0,1,白天,121.231907,24.948482,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,是,64700,0,1,白天,121.207087,24.957768,桃園市,一般地址
2022,10,21,2022-10-21,2,中壢區,否,64900,0,1,白天,121.222555,24.946125,桃園市,其他
2022,10,21,2022-10-21,2,中壢區,否,65554,0,1,白天,121.230603,24.962343,桃園市,交叉路口
2022,10,21,2022-10-21,2,中壢區,否,74000,0,1,白天,121.227848,24.961982,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,74500,0,1,白天,121.232899,24.944601,桃園市,一般地址
2022,10,21,2022-10-21,2,中壢區,否,75222,0,1,白天,121.249077,24.957788,桃園市,交叉路口
2022,10,21,2022-10-21,3,中壢區,否,75900,0,1,白天,121.250333,24.979599,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,84003,0,1,白天,121.258446,24.937966,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,84100,0,1,白天,121.254408,24.930775,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,84417,0,1,白天,121.227682,24.965461,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,91800,0,1,白天,121.183183,25.027272,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,94200,0,1,白天,121.262793,24.970981,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,95500,0,1,白天,121.218521,25.013144,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,102707,0,1,白天,121.256613,24.973049,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,103953,0,1,白天,121.25755,24.962434,桃園市,交叉路口
2022,10,21,2022-10-21,2,中壢區,否,104436,0,1,白天,121.190252,24.960441,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,105000,0,1,白天,121.241607,24.95932,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,105918,0,1,白天,121.205959,24.961499,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,111100,0,1,白天,121.24721,25.010515,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,112100,0,1,白天,121.221068,24.966569,桃園市,一般地址
2022,10,21,2022-10-21,2,中壢區,否,113319,0,1,白天,121.236614,24.94931,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,113614,0,1,白天,121.223399,24.956751,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,120100,0,1,白天,121.171587,24.995264,桃園市,交叉路口
2022,10,21,2022-10-21,2,中壢區,否,120500,0,1,白天,121.224841,24.948479,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,123000,0,1,白天,121.153898,24.966129,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,125100,0,1,白天,121.201099,25.006594,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,130517,0,1,白天,121.233156,24.947382,桃園市,交叉路口
2022,10,21,2022-10-21,2,中壢區,否,130600,0,1,白天,121.250153,24.979061,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,133552,0,1,白天,121.239381,24.964002,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,150500,0,1,白天,121.22359,24.949907,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,152800,0,1,白天,121.207098,24.957411,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,153700,0,1,白天,121.234473,24.949066,桃園市,一般地址
2022,10,21,2022-10-21,3,中壢區,否,160841,0,1,白天,121.21843,25.017036,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,172049,0,1,夜晚,121.235996,24.982156,桃園市,其他
2022,10,21,2022-10-21,1,中壢區,否,172400,0,1,白天,121.246154,24.979282,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,175200,0,1,夜晚,121.226558,24.955131,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,175500,0,1,夜晚,121.20493,24.993775,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,181800,0,1,夜晚,121.22359,24.949907,桃園市,交叉路口
2022,10,21,2022-10-21,2,中壢區,否,182300,0,1,夜晚,121.201827,25.00019,桃園市,交叉路口
2022,10,21,2022-10-21,2,中壢區,否,182800,0,1,夜晚,121.220107,25.01028,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,191700,0,1,夜晚,121.249244,24.928032,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,194500,0,1,夜晚,121.222744,24.945052,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,201000,0,1,夜晚,121.253799,24.989094,桃園市,其他
2022,10,21,2022-10-21,1,中壢區,否,201252,0,1,夜晚,121.203025,24.957382,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,210700,0,1,夜晚,121.236502,24.984855,桃園市,一般地址
2022,10,21,2022-10-21,1,中壢區,否,211000,0,1,夜晚,121.232878,24.965981,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,213831,0,1,夜晚,121.245885,24.955579,桃園市,一般地址
2022,10,21,2022-10-21,2,中壢區,否,220919,0,1,夜晚,121.219985,24.96267,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,224300,0,1,夜晚,121.220569,24.966352,桃園市,交叉路口
2022,10,21,2022-10-21,1,中壢區,否,225200,0,1,夜晚,121.254674,24.961858,桃園市,交叉路口
2022,10,22,2022-10-22,1,中壢區,否,54300,0,1,白天,121.245693,24.941385,桃園市,一般地址
2022,10,22,2022-10-22,1,中壢區,否,55422,0,1,白天,121.216658,24.965792,桃園市,交叉路口
2022,10,22,2022-10-22,2,中壢區,否,62451,0,1,白天,121.207627,25.006235,桃園市,交叉路口
2022,10,22,2022-10-22,1,中壢區,否,63618,0,1,白天,121.225731,24.964917,桃園市,交叉路口
2022,10,22,2022-10-22,1,中壢區,否,72856,0,1,白天,121.240461,24.961229,桃園市,一般地址
2022,10,22,2022-10-22,1,中壢區,否,74100,0,1,白天,121.214241,24.955891,桃園市,交叉路口
2022,10,22,2022-10-22,1,中壢區,否,75300,0,1,白天,121.242405,24.981158,桃園市,其他
2022,10,22,2022-10-22,1,中壢區,否,75351,0,1,白天,121.227536,24.990029,桃園市,交叉路口
2022,10,22,2022-10-22,1,中壢區,否,80205,0,1,白天,121.234402,24.971685,桃園市,交叉路口
2022,10,22,2022-10-22,2,中壢區,非駕駛人，未檢測,83150,0,1,白天,121.257787,24.974766,桃園市,一般地址
2022,10,22,2022-10-22,2,中壢區,否,90600,0,1,白天,121.206035,25.007591,桃園市,交叉路口
