date,breau,month,year,station,lon,_id,time,type,lat
23,大溪分局,10,105,圳頂所,121.2756,1729,1051023,汽車竊盜,24.8953
22,桃園分局,10,105,同安所,121.3008,1730,1051022,汽車竊盜,25.02746
22,楊梅分局,10,105,幼獅所,121.1586,1731,1051022,汽車竊盜,24.92587
21,龜山分局,10,105,大華所,121.3735,1732,1051021,汽車竊盜,25.04676
21,楊梅分局,10,105,幼獅所,121.174,1733,1051021,汽車竊盜,24.92157
21,龍潭分局,10,105,石門所,121.2142,1734,1051021,汽車竊盜,24.86927
20,中壢分局,10,105,中福所,121.2325,1735,1051020,汽車竊盜,24.96657
20,楊梅分局,10,105,草湳所,121.1856,1736,1051020,汽車竊盜,24.91104
18,中壢分局,10,105,龍興所,121.2519,1737,1051018,汽車竊盜,24.93267
18,八德分局,10,105,大安所,121.2834,1738,1051018,汽車竊盜,24.93096
17,龜山分局,10,105,大華所,121.3639,1739,1051017,汽車竊盜,25.04934
17,桃園分局,10,105,同安所,121.311,1740,1051017,汽車竊盜,25.01868
17,楊梅分局,10,105,埔頂所,121.1453,1741,1051017,汽車竊盜,24.95681
17,楊梅分局,10,105,草湳所,121.1602,1742,1051017,汽車竊盜,24.90996
16,龜山分局,10,105,坪頂所,121.3595,1743,1051016,汽車竊盜,25.05836
16,大園分局,10,105,草漯所,121.12,1744,1051016,汽車竊盜,25.04955
16,大園分局,10,105,草漯所,121.1186,1745,1051016,汽車竊盜,25.04902
16,楊梅分局,10,105,新屋所,121.1011,1746,1051016,汽車竊盜,24.9735
16,大溪分局,10,105,圳頂所,121.2952,1747,1051016,汽車竊盜,24.92308
15,楊梅分局,10,105,楊梅所,121.1461,1748,1051015,汽車竊盜,24.91679
14,龜山分局,10,105,大華所,121.3639,1749,1051014,汽車竊盜,25.05265
12,蘆竹分局,10,105,南崁所,121.2909,1750,1051012,汽車竊盜,25.0659
12,龜山分局,10,105,大華所,121.3705,1751,1051012,汽車竊盜,25.05784
12,楊梅分局,10,105,埔頂所,121.1152,1752,1051012,汽車竊盜,24.9589
12,楊梅分局,10,105,幼獅所,121.1672,1753,1051012,汽車竊盜,24.93779
11,中壢分局,10,105,中福所,121.2307,1754,1051011,汽車竊盜,24.97705
11,楊梅分局,10,105,幼獅所,121.1668,1755,1051011,汽車竊盜,24.95684
11,楊梅分局,10,105,楊梅所,121.1547,1756,1051011,汽車竊盜,24.9092
11,龍潭分局,10,105,龍潭所,121.2199,1757,1051011,汽車竊盜,24.86134
10,龜山分局,10,105,龜山所,121.3485,1758,1051010,汽車竊盜,24.98929
9,楊梅分局,10,105,草湳所,121.1865,1759,1051009,汽車竊盜,24.91758
9,大溪分局,10,105,圳頂所,121.285,1760,1051009,汽車竊盜,24.89948
9,大溪分局,10,105,中新所,121.2803,1761,1051009,汽車竊盜,24.89232
8,龍潭分局,10,105,中興所,121.2258,1762,1051008,汽車竊盜,24.86425
7,桃園分局,10,105,同安所,121.3077,1763,1051007,汽車竊盜,25.00623
7,平鎮分局,10,105,建安所,121.2249,1764,1051007,汽車竊盜,24.92611
6,龜山分局,10,105,大埔所,121.3815,1765,1051006,汽車竊盜,25.04695
4,蘆竹分局,10,105,外社所,121.2623,1766,1051004,汽車竊盜,25.10095
4,楊梅分局,10,105,楊梅所,121.1547,1767,1051004,汽車竊盜,24.9092
4,大溪分局,10,105,圳頂所,121.2565,1768,1051004,汽車竊盜,24.90872
3,龜山分局,10,105,大埔所,121.3804,1769,1051003,汽車竊盜,25.05705
3,蘆竹分局,10,105,南竹所,121.2893,1770,1051003,汽車竊盜,25.04221
3,蘆竹分局,10,105,大竹所,121.262,1771,1051003,汽車竊盜,25.02011
3,桃園分局,10,105,埔子所,121.2879,1772,1051003,汽車竊盜,25.00932
2,中壢分局,10,105,普仁所,121.23241,1773,1051002,汽車竊盜,24.9623966
2,龍潭分局,10,105,石門所,121.2364,1774,1051002,汽車竊盜,24.83711
1,大溪分局,10,105,圳頂所,121.2827,1775,1051001,汽車竊盜,24.91435
1,龍潭分局,10,105,石門所,121.2424,1776,1051001,汽車竊盜,24.84889
29,大溪分局,9,105,圳頂所,121.2862,1777,1050929,汽車竊盜,24.89954
29,龍潭分局,9,105,中興所,121.236,1778,1050929,汽車竊盜,24.88149
28,蘆竹分局,9,105,南崁所,121.2866,1779,1050928,汽車竊盜,25.05596
28,龍潭分局,9,105,石門所,121.2142,1780,1050928,汽車竊盜,24.86986
27,龍潭分局,9,105,龍潭所,121.2218,1781,1050927,汽車竊盜,24.85518
25,桃園分局,9,105,埔子所,121.292,1782,1050925,汽車竊盜,25.00485
25,中壢分局,9,105,龍興所,121.2481,1783,1050925,汽車竊盜,24.93723
24,桃園分局,9,105,埔子所,121.2886,1784,1050924,汽車竊盜,25.01073
24,大溪分局,9,105,圳頂所,121.2902,1785,1050924,汽車竊盜,24.91548
24,大溪分局,9,105,三元所,121.2728,1786,1050924,汽車竊盜,24.89115
24,大溪分局,9,105,三元所,121.2598,1787,1050924,汽車竊盜,24.8718
23,蘆竹分局,9,105,大竹所,121.2583,1788,1050923,汽車竊盜,25.01915
23,大園分局,9,105,觀音所,121.301,1789,1050923,汽車竊盜,24.99363
22,楊梅分局,9,105,埔頂所,121.1625,1790,1050922,汽車竊盜,24.9606
22,龍潭分局,9,105,聖亭所,121.2014,1791,1050922,汽車竊盜,24.87356
21,大園分局,9,105,新坡所,121.1467,1792,1050921,汽車竊盜,24.99353
21,桃園分局,9,105,龍安所,121.2835,1793,1050921,汽車竊盜,24.98916
21,桃園分局,9,105,龍安所,121.2733,1794,1050921,汽車竊盜,24.9827
18,龜山分局,9,105,坪頂所,121.3501,1795,1050918,汽車竊盜,25.02079
18,龍潭分局,9,105,中興所,121.232,1796,1050918,汽車竊盜,24.87344
16,桃園分局,9,105,青溪所,121.3673,1797,1050916,汽車竊盜,25.05976
16,龍潭分局,9,105,中興所,121.2251,1798,1050916,汽車竊盜,24.87324
15,八德分局,9,105,四維所,121.3077,1799,1050915,汽車竊盜,24.94701
14,桃園分局,9,105,龍安所,121.2831,1800,1050914,汽車竊盜,24.98733
14,楊梅分局,9,105,新屋所,121.1077,1801,1050914,汽車竊盜,24.98171
13,蘆竹分局,9,105,大竹所,121.2522,1802,1050913,汽車竊盜,25.03024
13,桃園分局,9,105,大樹所,121.3193,1803,1050913,汽車竊盜,24.9877
13,龍潭分局,9,105,聖亭所,121.2051,1804,1050913,汽車竊盜,24.88234
12,桃園分局,9,105,同安所,121.2954,1805,1050912,汽車竊盜,25.01249
12,大溪分局,9,105,圳頂所,121.2799,1806,1050912,汽車竊盜,24.90568
12,大溪分局,9,105,圳頂所,121.2765,1807,1050912,汽車竊盜,24.90277
11,龜山分局,9,105,坪頂所,121.3569,1808,1050911,汽車竊盜,25.06427
11,楊梅分局,9,105,楊梅所,121.1255,1809,1050911,汽車竊盜,24.90272
11,大溪分局,9,105,圳頂所,121.2757,1810,1050911,汽車竊盜,24.89626
10,桃園分局,9,105,埔子所,121.2821,1811,1050910,汽車竊盜,25.01011
9,龜山分局,9,105,大華所,121.3676,1812,1050909,汽車竊盜,25.06277
9,八德分局,9,105,八德所,121.2959,1813,1050909,汽車竊盜,24.94436
9,中壢分局,9,105,仁愛所,121.2515,1814,1050909,汽車竊盜,24.94079
9,楊梅分局,9,105,楊梅所,121.1584,1815,1050909,汽車竊盜,24.90996
8,桃園分局,9,105,中路所,121.2957,1816,1050908,汽車竊盜,24.99459
8,中壢分局,9,105,文化所,121.2549,1817,1050908,汽車竊盜,24.99049
8,中壢分局,9,105,自強所,121.2603,1818,1050908,汽車竊盜,24.96561
7,桃園分局,9,105,龍安所,121.285,1819,1050907,汽車竊盜,24.99298
7,龜山分局,9,105,坪頂所,121.3215,1820,1050907,汽車竊盜,24.99063
7,楊梅分局,9,105,幼獅所,121.1676,1821,1050907,汽車竊盜,24.94898
7,龍潭分局,9,105,龍潭所,121.2173,1822,1050907,汽車竊盜,24.8623
6,中壢分局,9,105,中福所,121.224,1823,1050906,汽車竊盜,24.96897
6,中壢分局,9,105,仁愛所,121.2507,1824,1050906,汽車竊盜,24.94492
6,楊梅分局,9,105,幼獅所,121.1697,1825,1050906,汽車竊盜,24.92104
6,龍潭分局,9,105,龍潭所,121.2139,1826,1050906,汽車竊盜,24.86522
5,龜山分局,9,105,大華所,121.366,1827,1050905,汽車竊盜,25.05775
5,大溪分局,9,105,圳頂所,121.2893,1828,1050905,汽車竊盜,24.91234
4,蘆竹分局,9,105,大竹所,121.2544,1829,1050904,汽車竊盜,25.01331
4,中壢分局,9,105,文化所,121.2549,1830,1050904,汽車竊盜,24.99088
4,中壢分局,9,105,內壢所,121.2603,1831,1050904,汽車竊盜,24.97674
4,中壢分局,9,105,龍興所,121.2422,1832,1050904,汽車竊盜,24.93913
4,楊梅分局,9,105,楊梅所,121.1584,1833,1050904,汽車竊盜,24.90996
3,蘆竹分局,9,105,大竹所,121.3033,1834,1050903,汽車竊盜,24.97449
3,中壢分局,9,105,自強所,121.262,1835,1050903,汽車竊盜,24.96558
2,蘆竹分局,9,105,大竹所,121.2557,1836,1050902,汽車竊盜,25.02199
2,桃園分局,9,105,埔子所,121.2909,1837,1050902,汽車竊盜,25.01735
2,桃園分局,9,105,青溪所,121.3204,1838,1050902,汽車竊盜,25.00322
2,蘆竹分局,9,105,南崁所,121.3037,1839,1050902,汽車竊盜,24.992
2,八德分局,9,105,四維所,121.3009,1840,1050902,汽車竊盜,24.96974
1,中壢分局,9,105,自強所,121.264,1841,1050901,汽車竊盜,24.96482
1,八德分局,9,105,廣興所,121.2678,1842,1050901,汽車竊盜,24.93616
1,大溪分局,9,105,南雅所,121.2907,1843,1050901,汽車竊盜,24.88267
31,中壢分局,8,105,中福所,121.2216,1844,1050831,汽車竊盜,24.9917
30,中壢分局,8,105,內壢所,121.2636,1845,1050830,汽車竊盜,24.97475
30,楊梅分局,8,105,幼獅所,121.1773,1846,1050830,汽車竊盜,24.95451
30,大溪分局,8,105,南雅所,121.2848,1847,1050830,汽車竊盜,24.87424
30,龍潭分局,8,105,聖亭所,121.1998,1848,1050830,汽車竊盜,24.86544
29,大園分局,8,105,新坡所,121.1644,1849,1050829,汽車竊盜,25.00679
27,大園分局,8,105,竹圍所,121.2226,1850,1050827,汽車竊盜,25.10109
27,八德分局,8,105,高明所,121.2814,1851,1050827,汽車竊盜,24.98301
27,平鎮分局,8,105,龍岡所,121.249,1852,1050827,汽車竊盜,24.92547
26,中壢分局,8,105,文化所,121.2519,1853,1050826,汽車竊盜,24.97708
26,中壢分局,8,105,文化所,121.2447,1854,1050826,汽車竊盜,24.97456
26,龍潭分局,8,105,聖亭所,121.2078,1855,1050826,汽車竊盜,24.8833
25,大園分局,8,105,大園所,121.2038,1856,1050825,汽車竊盜,25.0618
25,中壢分局,8,105,青埔所,121.2189,1857,1050825,汽車竊盜,25.01499
25,桃園分局,8,105,龍安所,121.2688,1858,1050825,汽車竊盜,24.98047
24,龜山分局,8,105,大華所,121.3736,1859,1050824,汽車竊盜,25.05297
24,中壢分局,8,105,文化所,121.2554,1860,1050824,汽車竊盜,24.99119
24,龍潭分局,8,105,龍潭所,121.2117,1861,1050824,汽車竊盜,24.87919
22,桃園分局,8,105,同安所,121.3039,1862,1050822,汽車竊盜,25.03002
22,桃園分局,8,105,青溪所,121.3121,1863,1050822,汽車竊盜,25.01283
20,楊梅分局,8,105,幼獅所,121.1703,1864,1050820,汽車竊盜,24.95767
19,大園分局,8,105,新坡所,121.301,1865,1050819,汽車竊盜,24.99363
19,桃園分局,8,105,大樹所,121.3202,1866,1050819,汽車竊盜,24.98018
18,桃園分局,8,105,同安所,121.3134,1867,1050818,汽車竊盜,25.016
18,龍潭分局,8,105,龍潭所,121.2199,1868,1050818,汽車竊盜,24.86134
17,桃園分局,8,105,中路所,121.2914,1869,1050817,汽車竊盜,24.99499
17,龜山分局,8,105,大林所,121.3322,1870,1050817,汽車竊盜,24.99079
17,八德分局,8,105,大安所,121.3084,1871,1050817,汽車竊盜,24.95912
17,平鎮分局,8,105,北勢所,121.2174,1872,1050817,汽車竊盜,24.94191
16,龜山分局,8,105,大華所,121.3606,1873,1050816,汽車竊盜,25.0447
16,桃園分局,8,105,同安所,121.3099,1874,1050816,汽車竊盜,25.02339
16,龍潭分局,8,105,高平所,121.2138,1875,1050816,汽車竊盜,24.86959
15,龜山分局,8,105,龜山所,121.3463,1876,1050815,汽車竊盜,25.00225
15,中壢分局,8,105,自強所,121.2611,1877,1050815,汽車竊盜,24.96919
15,中壢分局,8,105,仁愛所,121.2513,1878,1050815,汽車竊盜,24.94371
15,楊梅分局,8,105,草湳所,121.1842,1879,1050815,汽車竊盜,24.91157
15,大溪分局,8,105,圳頂所,121.2728,1880,1050815,汽車竊盜,24.90726
14,桃園分局,8,105,同安所,121.2996,1881,1050814,汽車竊盜,25.022
14,楊梅分局,8,105,上湖所,121.1199,1882,1050814,汽車竊盜,24.9111
13,蘆竹分局,8,105,外社所,121.2812,1883,1050813,汽車竊盜,25.08724
13,中壢分局,8,105,仁愛所,121.2567,1884,1050813,汽車竊盜,24.94689
13,大溪分局,8,105,三元所,121.2701,1885,1050813,汽車竊盜,24.88669
13,龍潭分局,8,105,中興所,121.2369,1886,1050813,汽車竊盜,24.86115
12,桃園分局,8,105,武陵所,121.3142,1887,1050812,汽車竊盜,24.99112
12,楊梅分局,8,105,幼獅所,121.1752,1888,1050812,汽車竊盜,24.95772
11,大園分局,8,105,草漯所,121.1138,1889,1050811,汽車竊盜,25.03594
10,楊梅分局,8,105,草湳所,121.1841,1890,1050810,汽車竊盜,24.91935
10,龍潭分局,8,105,龍潭所,121.2199,1891,1050810,汽車竊盜,24.85394
9,大園分局,8,105,潮音所,121.2092,1892,1050809,汽車竊盜,25.07447
9,大園分局,8,105,草漯所,121.1197,1893,1050809,汽車竊盜,25.05035
9,桃園分局,8,105,龍安所,121.2753,1894,1050809,汽車竊盜,24.99213
8,大園分局,8,105,草漯所,121.1031,1895,1050808,汽車竊盜,25.03664
8,蘆竹分局,8,105,大竹所,121.2476,1896,1050808,汽車竊盜,25.0225
8,蘆竹分局,8,105,大竹所,121.2563,1897,1050808,汽車竊盜,25.01902
8,中壢分局,8,105,自強所,121.2054,1898,1050808,汽車竊盜,24.97215
7,八德分局,8,105,大安所,121.3088,1899,1050807,汽車竊盜,24.97016
7,楊梅分局,8,105,埔頂所,121.0959,1900,1050807,汽車竊盜,24.9632
6,大園分局,8,105,三果所,121.2622,1901,1050806,汽車竊盜,25.08253
6,八德分局,8,105,廣興所,121.2806,1902,1050806,汽車竊盜,24.95897
6,中壢分局,8,105,龍興所,121.253,1903,1050806,汽車竊盜,24.93891
6,中壢分局,8,105,龍興所,121.235,1904,1050806,汽車竊盜,24.93485
5,桃園分局,8,105,龍安所,121.2794,1905,1050805,汽車竊盜,24.98687
4,大園分局,8,105,大園所,121.1974,1906,1050804,汽車竊盜,25.05858
4,大園分局,8,105,草漯所,121.1413,1907,1050804,汽車竊盜,25.04495
4,八德分局,8,105,四維所,121.293,1908,1050804,汽車竊盜,24.95404
4,中壢分局,8,105,龍興所,121.2422,1909,1050804,汽車竊盜,24.93913
3,蘆竹分局,8,105,大竹所,121.2578,1910,1050803,汽車竊盜,25.04545
3,中壢分局,8,105,龍興所,121.2572,1911,1050803,汽車竊盜,24.93192
2,大園分局,8,105,新坡所,121.163,1912,1050802,汽車竊盜,24.99628
2,中壢分局,8,105,中福所,121.2225,1913,1050802,汽車竊盜,24.98481
2,中壢分局,8,105,內壢所,121.2054,1914,1050802,汽車竊盜,24.97215
1,大園分局,8,105,草漯所,121.1245,1915,1050801,汽車竊盜,25.05479
31,大溪分局,7,105,內柵所,121.2765,1916,1050731,汽車竊盜,24.85108
30,大溪分局,7,105,圳頂所,121.2916,1917,1050730,汽車竊盜,24.92055
29,大園分局,7,105,大園所,121.1875,1918,1050729,汽車竊盜,25.04716
29,中壢分局,7,105,興國所,121.2205,1919,1050729,汽車竊盜,24.96596
29,楊梅分局,7,105,幼獅所,121.1753,1920,1050729,汽車竊盜,24.92196
28,大溪分局,7,105,內柵所,121.2828,1921,1050728,汽車竊盜,24.85637
26,蘆竹分局,7,105,大竹所,121.262,1922,1050726,汽車竊盜,25.02499
26,楊梅分局,7,105,幼獅所,121.1367,1923,1050726,汽車竊盜,24.92421
26,楊梅分局,7,105,楊梅所,121.1227,1924,1050726,汽車竊盜,24.90149
25,大園分局,7,105,三果所,121.2426,1925,1050725,汽車竊盜,25.07251
25,桃園分局,7,105,龍安所,121.2716,1926,1050725,汽車竊盜,24.98369
25,楊梅分局,7,105,新屋所,121.1075,1927,1050725,汽車竊盜,24.97057
25,龍潭分局,7,105,石門所,121.2205,1928,1050725,汽車竊盜,24.85469
24,大園分局,7,105,草漯所,121.1138,1929,1050724,汽車竊盜,25.03594
24,八德分局,7,105,四維所,121.2978,1930,1050724,汽車竊盜,24.96648
24,大溪分局,7,105,圳頂所,121.2869,1931,1050724,汽車竊盜,24.91096
24,大溪分局,7,105,圳頂所,121.2814,1932,1050724,汽車竊盜,24.89851
22,大溪分局,7,105,復興所,121.301,1933,1050722,汽車竊盜,24.99363
21,龜山分局,7,105,大華所,121.3705,1934,1050721,汽車竊盜,25.05784
21,桃園分局,7,105,同安所,121.3132,1935,1050721,汽車竊盜,25.022
21,中壢分局,7,105,興國所,121.2218,1936,1050721,汽車竊盜,24.99023
21,中壢分局,7,105,文化所,121.2447,1937,1050721,汽車竊盜,24.97883
21,中壢分局,7,105,文化所,121.2534,1938,1050721,汽車竊盜,24.97464
21,平鎮分局,7,105,宋屋所,121.1854,1939,1050721,汽車竊盜,24.9635
21,大溪分局,7,105,中新所,121.297,1940,1050721,汽車竊盜,24.86584
20,八德分局,7,105,四維所,121.2971,1941,1050720,汽車竊盜,24.96879
20,八德分局,7,105,四維所,121.3008,1942,1050720,汽車竊盜,24.95827
20,中壢分局,7,105,仁愛所,121.2598,1943,1050720,汽車竊盜,24.95802
20,八德分局,7,105,四維所,121.2952,1944,1050720,汽車竊盜,24.95375
20,大溪分局,7,105,圳頂所,121.2849,1945,1050720,汽車竊盜,24.90425
19,中壢分局,7,105,青埔所,121.2158,1946,1050719,汽車竊盜,25.00923
19,中壢分局,7,105,內壢所,121.2609,1947,1050719,汽車竊盜,24.97552
19,中壢分局,7,105,內壢所,121.2601,1948,1050719,汽車竊盜,24.97543
18,龜山分局,7,105,龜山所,121.3416,1949,1050718,汽車竊盜,25.00346
18,龜山分局,7,105,龜山所,121.341,1950,1050718,汽車竊盜,25.0002
17,八德分局,7,105,八德所,121.2943,1951,1050717,汽車竊盜,24.93249
17,楊梅分局,7,105,草湳所,121.188,1952,1050717,汽車竊盜,24.91309
17,大溪分局,7,105,圳頂所,121.274,1953,1050717,汽車竊盜,24.89677
16,大園分局,7,105,新坡所,121.1169,1954,1050716,汽車竊盜,25.01824
16,中壢分局,7,105,中福所,121.2317,1955,1050716,汽車竊盜,24.96699
16,中壢分局,7,105,龍興所,121.2494,1956,1050716,汽車竊盜,24.92801
15,龜山分局,7,105,大華所,121.3651,1957,1050715,汽車竊盜,25.05764
15,桃園分局,7,105,同安所,121.3016,1958,1050715,汽車竊盜,25.02794
15,中壢分局,7,105,文化所,121.2456,1959,1050715,汽車竊盜,24.99321
15,中壢分局,7,105,中福所,121.2399,1960,1050715,汽車竊盜,24.97439
15,大溪分局,7,105,中新所,121.2793,1961,1050715,汽車竊盜,24.89238
14,蘆竹分局,7,105,南崁所,121.3087,1962,1050714,汽車竊盜,25.0615
13,蘆竹分局,7,105,南崁所,121.2849,1963,1050713,汽車竊盜,25.07287
13,八德分局,7,105,大安所,121.3051,1964,1050713,汽車竊盜,24.95981
13,大溪分局,7,105,圳頂所,121.2794,1965,1050713,汽車竊盜,24.90909
13,楊梅分局,7,105,草湳所,121.1791,1966,1050713,汽車竊盜,24.90678
12,龜山分局,7,105,大華所,121.3684,1967,1050712,汽車竊盜,25.05976
12,桃園分局,7,105,青溪所,121.316,1968,1050712,汽車竊盜,25.00728
12,楊梅分局,7,105,草湳所,121.1764,1969,1050712,汽車竊盜,24.90741
12,龍潭分局,7,105,龍潭所,121.2192,1970,1050712,汽車竊盜,24.86601
11,大溪分局,7,105,三元所,121.2664,1971,1050711,汽車竊盜,24.88607
10,楊梅分局,7,105,大坡所,121.0192,1972,1050710,汽車竊盜,24.94862
10,楊梅分局,7,105,大坡所,121.0536,1973,1050710,汽車竊盜,24.94603
9,桃園分局,7,105,青溪所,121.3174,1974,1050709,汽車竊盜,25.00493
9,中壢分局,7,105,普仁所,121.2408,1975,1050709,汽車竊盜,24.9514
9,八德分局,7,105,廣興所,121.2653,1976,1050709,汽車竊盜,24.93388
9,楊梅分局,7,105,草湳所,121.1845,1977,1050709,汽車竊盜,24.91752
8,桃園分局,7,105,同安所,121.316,1978,1050708,汽車竊盜,25.01658
8,中壢分局,7,105,普仁所,121.2321,1979,1050708,汽車竊盜,24.96236
8,大溪分局,7,105,圳頂所,121.2598,1980,1050708,汽車竊盜,24.90371
7,桃園分局,7,105,同安所,121.3024,1981,1050707,汽車竊盜,25.00864
7,楊梅分局,7,105,新屋所,121.1077,1982,1050707,汽車竊盜,24.98171
7,楊梅分局,7,105,草湳所,121.1772,1983,1050707,汽車竊盜,24.90994
6,桃園分局,7,105,青溪所,121.319,1984,1050706,汽車竊盜,25.00039
6,桃園分局,7,105,埔子所,121.3037,1985,1050706,汽車竊盜,25.00019
6,龍潭分局,7,105,中興所,121.2374,1986,1050706,汽車竊盜,24.87493
6,龍潭分局,7,105,石門所,121.2254,1987,1050706,汽車竊盜,24.83188
5,龜山分局,7,105,迴龍所,121.3868,1988,1050705,汽車竊盜,25.012
5,中壢分局,7,105,仁愛所,121.2618,1989,1050705,汽車竊盜,24.94847
5,中壢分局,7,105,龍興所,121.2441,1990,1050705,汽車竊盜,24.94024
4,大園分局,7,105,新坡所,121.1384,1991,1050704,汽車竊盜,24.97452
4,大園分局,7,105,新坡所,121.1478,1992,1050704,汽車竊盜,24.96734
3,蘆竹分局,7,105,外社所,121.2599,1993,1050703,汽車竊盜,25.11499
3,桃園分局,7,105,青溪所,121.3192,1994,1050703,汽車竊盜,25.01081
3,楊梅分局,7,105,埔頂所,121.0679,1995,1050703,汽車竊盜,24.98266
3,八德分局,7,105,四維所,121.3008,1996,1050703,汽車竊盜,24.96064
2,大園分局,7,105,潮音所,121.1761,1997,1050702,汽車竊盜,25.06225
2,大園分局,7,105,草漯所,121.301,1998,1050702,汽車竊盜,24.99363
2,桃園分局,7,105,大樹所,121.3089,1999,1050702,汽車竊盜,24.98396
1,龜山分局,7,105,龜山所,121.3621,2000,1050701,汽車竊盜,25.00143
1,中壢分局,7,105,普仁所,121.245,2001,1050701,汽車竊盜,24.94121
27,桃園分局,6,105,同安所,121.3026,2002,1050627,汽車竊盜,25.01309
26,楊梅分局,6,105,楊梅所,121.1533,2003,1050626,汽車竊盜,24.91239
25,中壢分局,6,105,興國所,121.2071,2004,1050625,汽車竊盜,24.96269
25,龍潭分局,6,105,龍潭所,121.2191,2005,1050625,汽車竊盜,24.85847
24,楊梅分局,6,105,永安所,121.0222,2006,1050624,汽車竊盜,24.98783
24,中壢分局,6,105,龍興所,121.2344,2007,1050624,汽車竊盜,24.93637
24,大溪分局,6,105,三民所,121.3484,2008,1050624,汽車竊盜,24.83795
22,中壢分局,6,105,中壢所,121.2229,2009,1050622,汽車竊盜,24.95423
22,中壢分局,6,105,仁愛所,121.2544,2010,1050622,汽車竊盜,24.93704
22,楊梅分局,6,105,上湖所,121.0725,2011,1050622,汽車竊盜,24.91183
22,竹東分局,6,105,二重埔,121.0297,2012,1050622,汽車竊盜,24.77296
21,蘆竹分局,6,105,南崁所,121.2833,2013,1050621,汽車竊盜,25.05494
21,桃園分局,6,105,中路所,121.3017,2014,1050621,汽車竊盜,24.99117
21,中壢分局,6,105,中壢所,121.2191,2015,1050621,汽車竊盜,24.95722
20,中壢分局,6,105,大崙所,121.1913,2016,1050620,汽車竊盜,24.97165
17,八德分局,6,105,四維所,121.3009,2017,1050617,汽車竊盜,24.96026
17,中壢分局,6,105,普仁所,121.2445,2018,1050617,汽車竊盜,24.94429
16,八德分局,6,105,廣興所,121.2612,2019,1050616,汽車竊盜,24.92331
15,蘆竹分局,6,105,南崁所,121.2731,2020,1050615,汽車竊盜,25.05981
15,龜山分局,6,105,大林所,121.3388,2021,1050615,汽車竊盜,24.98911
14,楊梅分局,6,105,富岡所,121.0668,2022,1050614,汽車竊盜,24.92702
14,楊梅分局,6,105,草湳所,121.1678,2023,1050614,汽車竊盜,24.90852
13,中壢分局,6,105,普仁所,121.234,2024,1050613,汽車竊盜,24.9532
13,龍潭分局,6,105,龍潭所,121.217,2025,1050613,汽車竊盜,24.8572
12,蘆竹分局,6,105,大竹所,121.2606,2026,1050612,汽車竊盜,25.01735
12,大園分局,6,105,新坡所,121.301,2027,1050612,汽車竊盜,24.99363
12,大溪分局,6,105,圳頂所,121.2731,2028,1050612,汽車竊盜,24.90687
11,大溪分局,6,105,三民所,121.301,2029,1050611,汽車竊盜,24.99363
11,中壢分局,6,105,興國所,121.2036,2030,1050611,汽車竊盜,24.95746
11,中壢分局,6,105,中壢所,121.2249,2031,1050611,汽車竊盜,24.95563
11,八德分局,6,105,四維所,121.2978,2032,1050611,汽車竊盜,24.95209
10,龜山分局,6,105,龜山所,121.3574,2033,1050610,汽車竊盜,24.99511
9,中壢分局,6,105,大崙所,121.1787,2034,1050609,汽車竊盜,24.99178
8,中壢分局,6,105,自強所,121.2612,2035,1050608,汽車竊盜,24.96844
8,中壢分局,6,105,興國所,121.1947,2036,1050608,汽車竊盜,24.95789
6,大園分局,6,105,新坡所,121.107,2037,1050606,汽車竊盜,25.02876
6,中壢分局,6,105,文化所,121.2459,2038,1050606,汽車竊盜,24.96314
6,平鎮分局,6,105,建安所,121.2322,2039,1050606,汽車竊盜,24.91195
4,蘆竹分局,6,105,南崁所,121.2794,2040,1050604,汽車竊盜,25.05835
4,大園分局,6,105,觀音所,121.1138,2041,1050604,汽車竊盜,25.03594
4,大園分局,6,105,新坡所,121.1233,2042,1050604,汽車竊盜,25.01911
3,中壢分局,6,105,仁愛所,121.2524,2043,1050603,汽車竊盜,24.94554
3,大溪分局,6,105,南雅所,121.2944,2044,1050603,汽車竊盜,24.88106
2,龜山分局,6,105,龜山所,121.3465,2045,1050602,汽車竊盜,24.99514
2,中壢分局,6,105,大崙所,121.1817,2046,1050602,汽車竊盜,24.98386
2,中壢分局,6,105,仁愛所,121.2524,2047,1050602,汽車竊盜,24.94554
2,楊梅分局,6,105,楊梅所,121.1458,2048,1050602,汽車竊盜,24.91998
2,大溪分局,6,105,圳頂所,121.2865,2049,1050602,汽車竊盜,24.90674
2,平鎮分局,6,105,平鎮所,121.2137,2050,1050602,汽車竊盜,24.90331
1,蘆竹分局,6,105,大竹所,121.2408,2051,1050601,汽車竊盜,25.02808
31,大園分局,5,105,大園所,121.2038,2052,1050531,汽車竊盜,25.06557
29,大園分局,5,105,潮音所,121.1939,2053,1050529,汽車竊盜,25.04926
28,中壢分局,5,105,興國所,121.1959,2054,1050528,汽車竊盜,24.96843
23,桃園分局,5,105,大樹所,121.3051,2055,1050523,汽車竊盜,24.98041
15,桃園分局,5,105,青溪所,121.314,2056,1050515,汽車竊盜,25.00088
30,平鎮分局,4,105,平鎮所,121.2,2057,1050430,汽車竊盜,24.89441
29,桃園分局,4,105,埔子所,121.3044,2058,1050429,汽車竊盜,25.00054
28,楊梅分局 ,4,105,幼獅所 ,121.1623,2059,1050428,汽車竊盜,24.95645
27,大園分局 ,4,105,三果所 ,121.2546,2060,1050427,汽車竊盜,25.08608
